일자,WAR,WPA,Y_SCORE,SCORE,전일비,,등락률,OPS,Woba,Wrct
2012-08-07,"1,303,000","1,304,000",3,3,▼,"-4,000",-0.31,"205,823","266,433",0.04
2012-08-06,"1,285,000","1,305,000",4,4,▲,"55,000",4.42,"246,024","318,484",0.04
2012-08-03,"1,240,000","1,267,000",5,5,▼,"-20,000",-1.58,"312,338","391,305",0.03
2012-08-02,"1,300,000","1,304,000",6,6,▼,"-37,000",-2.85,"320,335","409,158",0.03
2012-08-01,"1,292,000","1,315,000",3,3,▼,"-9,000",-0.69,"381,803","494,957",0.04
2012-07-31,"1,280,000","1,334,000",3,3,▲,"34,000",2.67,"676,303","884,555",0.05
2012-07-30,"1,260,000","1,278,000",2,2,▲,"42,000",3.41,"382,995","485,596",0.06
2012-07-27,"1,195,000","1,233,000",5,5,▲,"61,000",5.2,"534,352","649,534",0.07
2012-07-26,"1,169,000","1,174,000",2,2,▲,"14,000",1.21,"273,339","319,282",0.07
2012-07-25,"1,153,000","1,172,000",4,4,▼,"-12,000",-1.03,"273,353","315,285",0.07
2012-07-24,"1,165,000","1,175,000",2,2,▲,"8,000",0.69,"292,532","341,759",0.06
2012-07-23,"1,165,000","1,170,000",5,5,▼,"-29,000",-2.43,"258,087","299,545",0.08
2012-07-20,"1,202,000","1,203,000",3,3,▼,"-4,000",-0.33,"240,244","287,638",0.08
2012-07-19,"1,180,000","1,202,000",4,4,▲,"41,000",3.55,"497,504","593,343",0.08
2012-07-18,"1,179,000","1,185,000",5,5,▼,"-14,000",-1.2,"292,655","341,206",0.1
2012-07-17,"1,148,000","1,178,000",6,6,▲,"16,000",1.39,"317,913","369,924",0.1
2012-07-16,"1,145,000","1,155,000",3,3,▲,"13,000",1.14,"305,730","349,937",0.12
2012-07-13,"1,096,000","1,144,000",3,3,▲,"48,000",4.4,"542,252","608,257",0.11
2012-07-12,"1,121,000","1,126,000",2,2,▼,"-27,000",-2.42,"500,103","552,686",0.1
2012-07-11,"1,129,000","1,133,000",5,5,▼,"-9,000",-0.8,"361,358","403,435",0.09
2012-07-10,"1,135,000","1,142,000",2,2,▲,"1,000",0.09,"355,742","400,918",0.08
2012-07-09,"1,135,000","1,138,000",4,4,▼,"-35,000",-3.01,"426,705","482,220",0.08
2012-07-06,"1,194,000","1,194,000",2,2,▼,"-24,000",-2.03,"423,970","494,869",0.08
2012-07-05,"1,187,000","1,194,000",5,5,▼,"-6,000",-0.5,"181,784","215,381",0.08
2012-07-04,"1,182,000","1,197,000",3,3,▲,"16,000",1.36,"383,678","454,753",0.08
2012-07-03,"1,182,000","1,193,000",4,4,▲,"1,000",0.09,"316,380","372,774",0.08
2012-07-02,"1,208,000","1,209,000",5,5,▼,"-27,000",-2.25,"383,135","453,284",0.08
2012-06-29,"1,167,000","1,201,000",6,6,▲,"33,000",2.83,"373,478","441,048",0.08
2012-06-28,"1,167,000","1,180,000",3,3,▲,"1,000",0.09,"208,420","243,377",0.08
2012-06-27,"1,140,000","1,177,000",3,3,▲,"28,000",2.46,"471,673","545,720",0.08
2012-06-26,"1,133,000","1,149,000",2,2,▲,"7,000",0.62,"506,211","577,622",0.06
2012-06-25,"1,171,000","1,178,000",5,5,▼,"-50,000",-4.23,"828,723","943,558",0.05
2012-06-22,"1,189,000","1,202,000",2,2,▼,"-45,000",-3.67,"626,943","745,154",0.05
2012-06-21,"1,234,000","1,242,000",4,4,▼,"-25,000",-2,"255,553","314,783",0.05
2012-06-20,"1,249,000","1,265,000",2,2,▲,"8,000",0.64,"265,743","332,796",0.06
2012-06-19,"1,245,000","1,247,000",5,5,▲,"1,000",0.08,"297,169","367,870",0.06
2012-06-18,"1,240,000","1,257,000",3,3,▲,"26,000",2.14,"352,506","439,672",0.05
2012-06-15,"1,250,000","1,260,000",4,4,▼,"-44,000",-3.49,"609,612","747,419",0.05
2012-06-14,"1,269,000","1,271,000",5,5,▼,"-10,000",-0.79,"441,585","556,961",0.05
2012-06-13,"1,266,000","1,274,000",6,6,▲,"16,000",1.27,"191,611","242,555",0.05
2012-06-12,"1,246,000","1,260,000",3,3,▼,"-13,000",-1.03,"176,329","221,034",0.06
2012-06-11,"1,272,000","1,275,000",3,3,▲,"21,000",1.68,"198,491","251,964",0.05
2012-06-08,"1,275,000","1,275,000",2,2,▼,"-18,000",-1.42,"199,521","250,696",0.06
2012-06-07,"1,239,000","1,265,000",5,5,▲,"62,000",5.15,"419,412","523,061",0.06
2012-06-05,"1,201,000","1,209,000",2,2,▲,"7,000",0.59,"257,449","309,336",0.06
2012-06-04,"1,198,000","1,205,000",4,4,▼,"-37,000",-3,"361,840","433,875",0.07
2012-06-01,"1,213,000","1,237,000",2,2,▲,"22,000",1.82,"272,252","333,260",0.06
2012-05-31,"1,213,000","1,213,000",5,5,▼,"-15,000",-1.22,"442,818","532,856",0.06
2012-05-30,"1,238,000","1,240,000",3,3,▼,"-12,000",-0.97,"254,380","311,263",0.06
2012-05-29,"1,212,000","1,238,000",4,4,▲,"13,000",1.06,"216,876","265,759",0.06
2012-05-25,"1,233,000","1,246,000",5,5, ,0,0,"203,783","250,900",0.06
2012-05-24,"1,213,000","1,225,000",6,6,▲,"4,000",0.33,"305,365","369,817",0.06
2012-05-23,"1,240,000","1,240,000",3,3,▼,"-19,000",-1.53,"323,898","392,874",0.07
2012-05-22,"1,255,000","1,255,000",3,3,▲,"31,000",2.56,"476,938","591,213",0.08
2012-05-21,"1,194,000","1,216,000",2,2,▲,"43,000",3.69,"475,248","572,558",0.07
2012-05-18,"1,204,000","1,205,000",5,5,▼,"-57,000",-4.66,"602,891","711,703",0.06
2012-05-17,"1,230,000","1,243,000",2,2,▼,"-7,000",-0.57,"663,431","807,496",0.05
2012-05-16,"1,298,000","1,300,000",4,4,▼,"-81,000",-6.18,"772,389","967,696",0.05
2012-05-15,"1,304,000","1,320,000",2,2,▼,"-3,000",-0.23,"312,381","408,620",0.05
2012-05-14,"1,305,000","1,327,000",5,5,▲,"11,000",0.84,"302,375","397,673",0.05
2012-05-11,"1,315,000","1,323,000",3,3,▼,"-24,000",-1.81,"273,746","358,239",0.05
2012-05-10,"1,329,000","1,336,000",4,4,▼,"-4,000",-0.3,"263,434","350,199",0.05
2012-05-09,"1,335,000","1,348,000",5,5,▼,"-10,000",-0.75,"253,520","338,453",0.04
2012-05-08,"1,348,000","1,352,000",6,6,▼,"-1,000",-0.07,"241,223","323,839",0.03
2012-05-07,"1,342,000","1,353,000",3,3,▼,"-18,000",-1.32,"378,463","505,302",0.03
2012-05-04,"1,375,000","1,398,000",3,3,▼,"-41,000",-2.93,"410,013","560,377",0.03
2012-05-03,"1,402,000","1,410,000",2,2,▼,"-9,000",-0.64,"206,721","289,812",0.03
2012-05-02,"1,410,000","1,418,000",5,5,▲,"20,000",1.44,"368,585","519,176",0.03
2012-04-30,"1,395,000","1,409,000",2,2,▲,"16,000",1.16,"315,924","440,609",0.03
2012-04-27,"1,355,000","1,383,000",4,4,▲,"34,000",2.54,"318,334","436,276",0.04
2012-04-26,"1,320,000","1,340,000",2,2,▲,"35,000",2.68,"330,125","439,864",0.04
2012-04-25,"1,304,000","1,315,000",5,5,▲,"22,000",1.71,"276,830","361,423",0.04
2012-04-24,"1,265,000","1,286,000",3,3,▲,"4,000",0.31,"265,092","337,589",0.04
2012-04-23,"1,269,000","1,280,000",4,4,▼,"-3,000",-0.23,"168,229","214,054",0.04
2012-04-20,"1,294,000","1,297,000",5,5,▼,"-25,000",-1.91,"198,642","254,732",0.05
2012-04-19,"1,292,000","1,307,000",6,6,▲,"14,000",1.08,"263,389","342,393",0.04
2012-04-18,"1,277,000","1,302,000",3,3,▲,"44,000",3.52,"345,320","444,970",0.04
2012-04-17,"1,251,000","1,264,000",3,3,▼,"-10,000",-0.79,"291,687","364,810",0.04
2012-04-16,"1,273,000","1,276,000",2,2,▼,"-9,000",-0.71,"305,181","385,565",0.04
2012-04-13,"1,265,000","1,277,000",5,5,▼,"-5,000",-0.39,"709,175","896,722",0.02
2012-04-12,"1,283,000","1,299,000",2,2,▼,"-38,000",-2.9,"505,706","644,525",0.03
2012-04-10,"1,314,000","1,320,000",4,4,▼,"-6,000",-0.46,"223,655","293,869",0.03
2012-04-09,"1,320,000","1,330,000",2,2,▼,"-15,000",-1.13,"172,210","226,497",0.03
2012-04-06,"1,327,000","1,334,000",5,5,▲,"2,000",0.15,"205,972","272,600",0.02
2012-04-05,"1,302,000","1,335,000",3,3,▲,"10,000",0.76,"258,692","339,867",0.03
2012-04-04,"1,331,000","1,351,000",4,4,▼,"-15,000",-1.12,"291,987","389,282",0.04
2012-04-03,"1,320,000","1,339,000",5,5,▲,"36,000",2.77,"330,512","436,828",0.04
2012-04-02,"1,275,000","1,299,000",6,6,▲,"24,000",1.88,"251,937","322,860",0.03
2012-03-30,"1,270,000","1,280,000",3,3,▼,"-5,000",-0.39,"305,967","388,086",0.03
2012-03-29,"1,299,000","1,299,000",3,3,▼,"-22,000",-1.69,"233,777","300,843",0.03
2012-03-28,"1,300,000","1,308,000",2,2,▼,"-9,000",-0.69,"198,516","258,199",0.04
2012-03-27,"1,285,000","1,311,000",5,5,▲,"36,000",2.82,"283,880","368,009",0.04
2012-03-26,"1,268,000","1,275,000",2,2,▲,"14,000",1.11,"184,819","234,725",0.04
2012-03-23,"1,243,000","1,274,000",4,4,▲,"3,000",0.24,"217,307","274,301",0.04
2012-03-22,"1,235,000","1,263,000",2,2,▲,"16,000",1.29,"253,830","318,056",0.03
2012-03-21,"1,260,000","1,260,000",5,5,▼,"-25,000",-1.97,"258,654","323,223",0.03
2012-03-20,"1,267,000","1,277,000",3,3,▲,"7,000",0.56,"238,807","303,024",0.03
2012-03-19,"1,235,000","1,268,000",4,4,▲,"22,000",1.78,"237,833","298,154",0.03
2012-03-16,"1,260,000","1,267,000",5,5,▼,"-12,000",-0.96,"361,632","452,268",0.02
2012-03-15,"1,251,000","1,260,000",6,6, ,0,0,"281,014","351,663",0.02
2012-03-14,"1,230,000","1,255,000",3,3,▲,"29,000",2.38,"367,328","458,175",0.02
2012-03-13,"1,200,000","1,229,000",3,3,▲,"11,000",0.91,"239,728","292,667",0.02
2012-03-12,"1,224,000","1,226,000",2,2,▼,"-20,000",-1.63,"236,760","288,041",0.02
2012-03-09,"1,191,000","1,231,000",5,5,▲,"50,000",4.24,"365,212","442,079",0.02
2012-03-08,"1,180,000","1,186,000",2,2,▲,"8,000",0.68,"406,211","477,632",0.02
2012-03-07,"1,175,000","1,183,000",4,4,▼,"-8,000",-0.68,"230,554","270,799",0.02
2012-03-06,"1,179,000","1,193,000",2,2,▲,"6,000",0.51,"211,532","249,327",0.02
2012-03-05,"1,190,000","1,191,000",5,5,▼,"-8,000",-0.68,"223,655","262,293",0.01
2012-03-02,"1,215,000","1,217,000",3,3,▼,"-24,000",-1.99,"360,682","431,099",0.01
2012-02-29,"1,191,000","1,209,000",4,4,▲,"21,000",1.77,"345,618","415,273",0.02
2012-02-28,"1,196,000","1,200,000",5,5,▲,"14,000",1.2,"333,027","396,598",0.02
2012-02-27,"1,174,000","1,180,000",6,6,▼,"-9,000",-0.76,"168,265","197,063",0.02
2012-02-24,"1,153,000","1,186,000",3,3,▲,"20,000",1.72,"284,960","334,946",0.02
2012-02-23,"1,173,000","1,179,000",3,3,▼,"-37,000",-3.09,"465,609","540,325",0.02
2012-02-22,"1,182,000","1,200,000",2,2,▲,"17,000",1.44,"235,724","280,572",0.02
2012-02-21,"1,175,000","1,198,000",5,5,▲,"5,000",0.43,"216,328","255,474",0.02
2012-02-20,"1,178,000","1,194,000",2,2,▼,"-1,000",-0.09,"296,550","336,858",0.02
2012-02-17,"1,159,000","1,180,000",4,4,▲,"41,000",3.61,"346,676","406,109",0.02
2012-02-16,"1,130,000","1,140,000",2,2, ,0,0,"308,603","349,496",0.03
2012-02-15,"1,098,000","1,138,000",5,5,▲,"55,000",5.09,"570,588","642,394",0.04
2012-02-14,"1,084,000","1,089,000",3,3,▼,"-3,000",-0.28,"246,511","266,708",0.04
2012-02-13,"1,069,000","1,089,000",4,4,▲,"21,000",1.98,"320,760","346,215",0.04
2012-02-10,"1,084,000","1,084,000",5,5,▼,"-22,000",-2.03,"372,318","397,162",0.02
2012-02-09,"1,087,000","1,090,000",6,6,▼,"-8,000",-0.73,"480,585","513,797",0.02
2012-02-08,"1,099,000","1,100,000",3,3,▼,"-1,000",-0.09,"236,880","258,430",0.03
2012-02-07,"1,077,000","1,096,000",3,3,▲,"19,000",1.77,"238,611","259,187",0.03
2012-02-06,"1,084,000","1,091,000",2,2,▲,"8,000",0.75,"317,585","342,042",0.02
2012-02-03,"1,071,000","1,084,000",5,5,▼,"-14,000",-1.3,"357,253","380,342",0.02
2012-02-02,"1,086,000","1,104,000",2,2,▲,"1,000",0.09,"448,986","485,314",0.02
2012-02-01,"1,107,000","1,107,000",4,4,▼,"-28,000",-2.53,"458,731","499,504",0.02
2012-01-31,"1,105,000","1,120,000",2,2,▼,"-8,000",-0.72,"434,959","481,136",0.02
2012-01-30,"1,129,000","1,130,000",5,5,▼,"-10,000",-0.89,"327,408","366,648",0.02
2012-01-27,"1,120,000","1,125,000",3,3,▲,"12,000",1.08,"255,060","285,221",0.02
2012-01-26,"1,116,000","1,121,000",4,4,▼,"-1,000",-0.09,"353,212","393,000",0.02
2012-01-25,"1,092,000","1,125,000",5,5,▲,"9,000",0.81,"455,736","507,894",0.03
2012-01-20,"1,090,000","1,105,000",6,6,▲,"33,000",3.08,"512,607","561,667",0.04
2012-01-19,"1,038,000","1,072,000",3,3,▲,"42,000",4.08,"448,056","474,050",0.04
2012-01-18,"1,051,000","1,052,000",3,3,▼,"-6,000",-0.58,"307,608","317,114",0.04
2012-01-17,"1,041,000","1,048,000",2,2,▲,"6,000",0.58,"342,322","355,152",0.04
2012-01-16,"1,040,000","1,040,000",5,5,▼,"-16,000",-1.53,"232,948","239,196",0.04
2012-01-13,"1,028,000","1,050,000",2,2,▲,"18,000",1.75,"293,017","305,291",0.04
2012-01-12,"1,016,000","1,029,000",4,4,▲,"7,000",0.69,"371,462","378,761",0.03
2012-01-11,"1,017,000","1,024,000",2,2,▼,"-5,000",-0.49,"382,904","389,818",0.03
2012-01-10,"1,021,000","1,036,000",5,5,▲,"10,000",0.98,"409,381","421,469",0.02
2012-01-09,"1,040,000","1,041,000",3,3,▼,"-24,000",-2.31,"387,166","394,889",0.02
2012-01-06,"1,056,000","1,066,000",4,4,▼,"-15,000",-1.42,"376,753","391,885",0.02
2012-01-05,"1,073,000","1,079,000",5,5,▼,"-25,000",-2.31,"346,691","368,336",0.02
2012-01-04,"1,105,000","1,110,000",6,6,▼,"-25,000",-2.26,"342,389","372,043",0.02
2012-01-03,"1,093,000","1,105,000",3,3,▲,"25,000",2.31,"339,046","373,086",0.02
2012-01-02,"1,070,000","1,080,000",3,3,▲,"22,000",2.08,"263,300","282,680",0.02
2011-12-29,"1,062,000","1,077,000",2,2,▼,"-3,000",-0.28,"218,898","233,118",0.02
2011-12-28,"1,073,000","1,073,000",5,5,▼,"-12,000",-1.12,"220,925","235,630",0.02
2011-12-27,"1,068,000","1,080,000",2,2,▲,"7,000",0.66,"226,189","242,562",0.02
2011-12-26,"1,067,000","1,075,000",4,4,▼,"-2,000",-0.19,"124,469","133,080",0.02
2011-12-23,"1,056,000","1,074,000",2,2,▲,"16,000",1.52,"246,478","263,488",0.02
2011-12-22,"1,045,000","1,053,000",5,5,▼,"-5,000",-0.47,"213,171","223,537",0.02
2011-12-21,"1,035,000","1,057,000",3,3,▲,"45,000",4.45,"408,316","426,209",0.02
2011-12-20,"1,008,000","1,029,000",4,4,▲,"5,000",0.5,"275,516","279,742",0.02
2011-12-19,"1,045,000","1,045,000",5,5,▼,"-38,000",-3.64,"410,694","416,102",0.02
2011-12-16,"1,021,000","1,045,000",6,6,▲,"30,000",2.96,"245,774","254,108",0.02
2011-12-15,"1,029,000","1,036,000",3,3,▼,"-25,000",-2.4,"339,605","347,706",0.02
2011-12-14,"1,034,000","1,045,000",3,3,▼,"-10,000",-0.95,"421,590","436,593",0.02
2011-12-13,"1,074,000","1,075,000",2,2,▼,"-34,000",-3.14,"265,044","282,106",0.02
2011-12-12,"1,063,000","1,084,000",5,5,▲,"31,000",2.94,"243,479","262,340",0.02
2011-12-09,"1,049,000","1,074,000",2,2,▼,"-11,000",-1.03,"276,388","292,146",0.02
2011-12-08,"1,057,000","1,083,000",4,4,▲,"8,000",0.76,"521,081","555,017",0.02
2011-12-07,"1,050,000","1,068,000",2,2,▲,"12,000",1.15,"395,486","417,806",0.02
2011-12-06,"1,057,000","1,070,000",5,5,▼,"-22,000",-2.06,"292,758","308,377",0.02
2011-12-05,"1,069,000","1,073,000",3,3,▲,"16,000",1.52,"297,501","317,222",0.01
2011-12-02,"1,061,000","1,071,000",4,4,▼,"-24,000",-2.23,"439,388","465,999",0.02
2011-12-01,"1,035,000","1,080,000",5,5,▲,"70,000",6.97,"694,628","735,398",0.02
2011-11-30,"1,000,000","1,010,000",6,6,▼,"-1,000",-0.1,"394,423","396,443",0.02
2011-11-29,"990,000","1,005,000",3,3,▲,"27,000",2.76,"552,503","551,962",0.02
2011-11-28,"959,000","982,000",3,3,▲,"31,000",3.27,"315,940","308,544",0.02
2011-11-25,"929,000","953,000",2,2,▲,"4,000",0.42,"233,962","221,076",0.02
2011-11-24,"922,000","953,000",5,5,▲,"8,000",0.86,"273,680","256,609",0.02
2011-11-23,"948,000","960,000",2,2,▼,"-28,000",-2.91,"307,043","288,701",0.02
2011-11-22,"950,000","971,000",4,4,▲,"13,000",1.37,"241,829","231,743",0.02
2011-11-21,"951,000","960,000",2,2,▼,"-13,000",-1.35,"256,942","242,568",0.02
2011-11-18,"971,000","977,000",5,5,▼,"-17,000",-1.73,"326,670","315,953",0.02
2011-11-17,"982,000","992,000",3,3,▲,"5,000",0.51,"259,445","253,396",0.02
2011-11-16,"995,000","1,003,000",4,4,▼,"-21,000",-2.11,"339,267","335,326",0.02
2011-11-15,"986,000","1,000,000",5,5, ,0,0,"234,838","232,789",0.02
2011-11-14,"988,000","1,002,000",6,6,▲,"13,000",1.32,"282,989","282,079",0.02
2011-11-11,"945,000","984,000",3,3,▲,"48,000",5.13,"486,576","468,318",0.01
2011-11-10,"967,000","973,000",3,3,▼,"-50,000",-5.08,"624,218","593,755",0.02
2011-11-09,"970,000","988,000",2,2,▲,"15,000",1.55,"386,372","379,130",0.01
2011-11-08,"986,000","990,000",5,5,▼,"-23,000",-2.32,"341,584","333,824",0.02
2011-11-07,"996,000","1,000,000",2,2,▼,"-12,000",-1.19,"280,586","278,984",0.01
2011-11-04,"983,000","1,005,000",4,4,▲,"38,000",3.93,"535,139","534,202",0.01
2011-11-03,"962,000","971,000",2,2,▼,"-4,000",-0.41,"328,782","316,855",0.01
2011-11-02,"970,000","978,000",5,5,▼,"-19,000",-1.92,"569,636","553,598",0.01
2011-11-01,"968,000","999,000",3,3,▲,"22,000",2.27,"620,094","613,517",0
2011-10-31,"941,000","970,000",4,4,▲,"23,000",2.43,"476,217","459,146",0.01
2011-10-28,"928,000","946,000",5,5,▲,"21,000",2.27,"537,992","504,382",0
2011-10-27,"929,000","939,000",6,6,▼,"-10,000",-1.07,"349,475","323,667",0
2011-10-26,"933,000","946,000",3,3,▼,"-11,000",-1.16,"250,360","232,443",0
2011-10-25,"936,000","951,000",3,3,▲,"4,000",0.43,"365,737","345,409",0.01
2011-10-24,"913,000","943,000",2,2,▲,"24,000",2.62,"376,214","351,052",0.01
2011-10-21,"920,000","925,000",5,5,▲,"10,000",1.1,"466,429","428,527",0
2011-10-20,"886,000","920,000",2,2,▲,"21,000",2.37,"569,192","518,883",0
2011-10-19,"885,000","886,000",4,4,▲,"3,000",0.34,"214,254","188,294",0
2011-10-18,"875,000","893,000",2,2,▼,"-7,000",-0.79,"277,012","244,137",0.01
2011-10-17,"890,000","895,000",5,5,▲,"4,000",0.45,"213,700","189,631",0.01
2011-10-14,"871,000","894,000",3,3,▼,"-4,000",-0.45,"217,319","192,003",0.01
2011-10-13,"898,000","899,000",4,4,▼,"-8,000",-0.89,"325,563","290,235",0.01
2011-10-12,"872,000","899,000",5,5,▲,"17,000",1.93,"432,600","379,631",0.01
2011-10-11,"885,000","885,000",6,6,▲,"7,000",0.8,"459,031","402,558",0.02
2011-10-10,"878,000","885,000",3,3,▲,"14,000",1.63,"345,316","303,603",0.02
2011-10-07,"865,000","881,000",3,3,▲,"5,000",0.58,"530,423","459,549",0.02
2011-10-06,"874,000","879,000",2,2,▲,"13,000",1.54,"600,160","522,536",0.02
2011-10-05,"824,000","850,000",5,5,▲,"14,000",1.69,"644,036","539,857",0.02
2011-10-04,"805,000","832,000",2,2,▼,"-12,000",-1.43,"658,616","535,879",0.02
2011-09-30,"830,000","840,000",4,4,▲,"3,000",0.36,"516,023","426,735",0.02
2011-09-29,"804,000","848,000",2,2,▲,"30,000",3.72,"553,981","459,208",0.02
2011-09-28,"824,000","825,000",5,5,▲,"3,000",0.37,"486,551","396,065",0.02
2011-09-27,"805,000","805,000",3,3,▲,"29,000",3.74,"331,600","265,053",0.02
2011-09-26,"760,000","787,000",4,4,▲,"17,000",2.24,"480,907","372,873",0.02
2011-09-23,"764,000","780,000",5,5,▼,"-32,000",-4.05,"437,123","335,182",0.02
2011-09-22,"796,000","800,000",6,6,▼,"-23,000",-2.83,"307,008","242,096",0.02
2011-09-21,"819,000","828,000",3,3,▲,"2,000",0.25,"341,563","279,976",0.02
2011-09-20,"811,000","818,000",3,3,▲,"3,000",0.37,"281,014","227,672",0.02
2011-09-19,"800,000","814,000",2,2,▲,"10,000",1.25,"246,920","198,922",0.02
2011-09-16,"794,000","811,000",5,5,▲,"27,000",3.5,"476,632","382,494",0.03
2011-09-15,"784,000","784,000",2,2,▲,"18,000",2.39,"426,593","330,414",0.03
2011-09-14,"780,000","781,000",4,4,▼,"-27,000",-3.46,"551,101","417,965",0.03
2011-09-09,"785,000","812,000",2,2,▼,"-18,000",-2.26,"361,802","286,622",0.03
2011-09-08,"780,000","802,000",5,5,▲,"25,000",3.23,"574,914","455,135",0.04
2011-09-07,"733,000","778,000",3,3,▲,"46,000",6.33,"351,504","267,743",0.04
2011-09-06,"726,000","736,000",4,4,▼,"-4,000",-0.55,"264,505","192,184",0.03
2011-09-05,"755,000","756,000",5,5,▼,"-38,000",-4.94,"277,488","205,972",0.03
2011-09-02,"765,000","781,000",6,6,▼,"-2,000",-0.26,"258,682","199,136",0.05
2011-09-01,"759,000","788,000",3,3,▲,"27,000",3.63,"717,411","553,684",0.05
2011-08-31,"747,000","747,000",3,3,▲,"2,000",0.27,"290,229","214,644",0.05
2011-08-30,"741,000","748,000",2,2,▲,"9,000",1.23,"252,964","188,134",0.05
2011-08-29,"742,000","742,000",5,5,▲,"7,000",0.96,"260,440","191,215",0.05
2011-08-26,"717,000","734,000",2,2,▲,"1,000",0.14,"212,815","154,798",0.05
2011-08-25,"737,000","738,000",4,4,▲,"17,000",2.4,"381,135","278,593",0.05
2011-08-24,"724,000","735,000",2,2,▼,"-15,000",-2.07,"370,403","263,590",0.05
2011-08-23,"700,000","735,000",5,5,▲,"32,000",4.63,"492,913","354,975",0.06
2011-08-22,"684,000","702,000",3,3,▲,"11,000",1.62,"418,952","290,627",0.07
2011-08-19,"688,000","697,000",4,4,▼,"-29,000",-4.09,"580,713","396,429",0.06
2011-08-18,"748,000","749,000",5,5,▼,"-43,000",-5.72,"708,503","507,853",0.06
2011-08-17,"751,000","760,000",6,6,▲,"2,000",0.27,"293,405","220,058",0.07
2011-08-16,"735,000","750,000",3,3,▲,"43,000",6.08,"601,622","442,998",0.08
2011-08-12,"721,000","722,000",3,3,▼,"-1,000",-0.14,"677,828","480,218",0.07
2011-08-11,"688,000","725,000",2,2,▼,"-12,000",-1.67,"794,832","560,364",0.06
2011-08-10,"760,000","760,000",5,5,▼,"-4,000",-0.55,"986,557","722,172",0.05
2011-08-09,"750,000","753,000",2,2,▼,"-36,000",-4.74,"990,040","715,295",0.06
2011-08-08,"770,000","789,000",4,4,▼,"-29,000",-3.68,"607,518","468,890",0.06
2011-08-05,"792,000","805,000",2,2,▼,"-32,000",-3.9,"609,081","484,485",0.05
2011-08-04,"839,000","839,000",5,5,▼,"-12,000",-1.44,"346,496","285,026",0.05
2011-08-03,"840,000","844,000",3,3,▼,"-19,000",-2.23,"408,465","340,145",0.05
2011-08-02,"853,000","859,000",4,4,▼,"-18,000",-2.07,"269,816","230,441",0.06
2011-08-01,"855,000","875,000",5,5,▲,"26,000",3.08,"389,024","337,910",0.06
2011-07-29,"846,000","852,000",6,6,▲,"7,000",0.84,"302,016","255,326",0.06
2011-07-28,"828,000","840,000",3,3,▼,"-8,000",-0.95,"272,890","227,323",0.06
2011-07-27,"848,000","848,000",3,3,▼,"-5,000",-0.59,"201,993","169,892",0.06
2011-07-26,"843,000","851,000",2,2,▲,"3,000",0.35,"225,408","190,879",0.06
2011-07-25,"850,000","850,000",5,5,▼,"-3,000",-0.35,"190,025","160,105",0.07
2011-07-22,"850,000","856,000",2,2,▲,"8,000",0.95,"244,517","207,797",0.07
2011-07-21,"846,000","851,000",4,4,▼,"-9,000",-1.06,"206,937","174,121",0.09
2011-07-20,"840,000","854,000",2,2,▲,"29,000",3.53,"421,882","357,559",0.08
2011-07-19,"806,000","827,000",5,5,▲,"9,000",1.11,"291,167","238,441",0.07
2011-07-18,"828,000","830,000",3,3,▼,"-19,000",-2.28,"364,738","297,423",0.07
2011-07-15,"830,000","840,000",4,4,▲,"1,000",0.12,"273,509","227,114",0.05
2011-07-14,"835,000","835,000",5,5,▼,"-12,000",-1.42,"407,918","337,606",0.05
2011-07-13,"848,000","855,000",6,6,▼,"-7,000",-0.82,"329,357","278,331",0.05
2011-07-12,"860,000","861,000",3,3,▼,"-15,000",-1.73,"248,144","211,319",0.05
2011-07-11,"880,000","880,000",3,3,▼,"-20,000",-2.26,"320,019","277,461",0.05
2011-07-08,"880,000","888,000",2,2,▲,"5,000",0.57,"241,809","213,430",0.04
2011-07-07,"898,000","898,000",5,5,▼,"-18,000",-2,"358,557","316,986",0.05
2011-07-06,"893,000","898,000",2,2,▼,"-1,000",-0.11,"224,722","200,755",0.05
2011-07-05,"880,000","899,000",4,4,▲,"21,000",2.39,"422,262","376,402",0.06
2011-07-04,"870,000","883,000",2,2,▲,"23,000",2.69,"429,433","377,445",0.06
2011-07-01,"843,000","860,000",5,5,▲,"29,000",3.51,"442,918","376,709",0.06
2011-06-30,"833,000","835,000",3,3,▼,"-7,000",-0.84,"328,339","271,200",0.06
2011-06-29,"848,000","849,000",4,4,▲,"1,000",0.12,"207,146","173,720",0.06
2011-06-28,"840,000","853,000",5,5,▼,"-3,000",-0.36,"239,178","201,273",0.06
2011-06-27,"847,000","847,000",6,6,▼,"-17,000",-2,"304,257","253,793",0.07
2011-06-24,"821,000","854,000",3,3,▲,"21,000",2.53,"469,223","398,531",0.08
2011-06-23,"825,000","839,000",3,3,▲,"5,000",0.61,"277,391","230,353",0.08
2011-06-22,"824,000","833,000",2,2,▲,"12,000",1.47,"330,821","273,659",0.09
2011-06-21,"800,000","820,000",5,5,▲,"14,000",1.75,"378,374","306,097",0.08
2011-06-20,"813,000","814,000",2,2,▼,"-19,000",-2.32,"472,386","378,293",0.08
2011-06-17,"851,000","852,000",4,4,▼,"-29,000",-3.42,"723,027","591,658",0.07
2011-06-16,"853,000","858,000",2,2,▼,"-17,000",-1.97,"239,116","202,843",0.08
2011-06-15,"866,000","869,000",5,5,▲,"2,000",0.23,"265,758","228,319",0.08
2011-06-14,"851,000","873,000",3,3,▲,"10,000",1.17,"213,419","184,087",0.07
